id,Title,Content,SKU,"Product Type","Parent Product ID","Product Attributes","Product categories",_languages,"Product Type"
8231,"[:en]First Abu Dhabi Bank[:]","[:en]Marmore Company Profiles[:]",,simple,0,,"Company Profiles|Country>United Arab Emirates",,simple
8242,"[:en]Qatar National Bank[:]","[:en]Marmore Company Profiles[:]",,simple,0,,"Company Profiles|Country>Qatar",,simple
8247,"[:en]Saudi National Bank[:]","[:en]Marmore Company Profiles[:]",,simple,0,,"Company Profiles|Country>Saudi Arabia",,simple
8250,"[:en]Saudi Telecom Company[:]","[:en]Marmore Company Profiles[:]",,simple,0,,"Company Profiles|Country>Saudi Arabia",,simple
8253,"[:en]Al Rajhi Bank[:]","[:en]Marmore Company Profiles[:]",,simple,0,,"Company Profiles|Country>Saudi Arabia",,simple
8257,"[:en]Weekly Wrap[:ar]Weekly Wrap[:]",[:en]15-08-2021[:ar]20-06-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8281,"[:en]Weekly Wrap[:ar]Weekly Wrap[:]",[:en]22-08-2021[:ar]20-06-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8312,"[:en]Weekly Wrap[:ar]Weekly Wrap[:]",[:en]29-08-2021[:ar]20-06-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8352,"[:en]Global & GCC Capital Markets Review: August 2021[:]","[:en]Monthly Market Review (MMR)[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
8357,"[:en]Weekly Wrap[:ar]Weekly Wrap[:]",[:en]05-09-2021[:ar]20-06-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8380,"[:en]Emirates NBD Bank[:]","[:en]Marmore Company Profiles[:]",,simple,0,,"Company Profiles|Country>United Arab Emirates",,simple
8383,"[:en]Saudi Electricity Company (SEC)[:]","[:en]Marmore Company Profiles[:]",,simple,0,,"Company Profiles|Country>Saudi Arabia",,simple
8387,"[:en]SABIC – Saudi Basic Industries Company[:]","[:en]Marmore Company Profiles[:]",,simple,0,,"Company Profiles|Country>Saudi Arabia",,simple
8393,"[:en]Etisalat Telecommunications Company[:]","[:en]Marmore Company Profiles[:]",,simple,0,,"Company Profiles|Country>United Arab Emirates",,simple
8396,"[:en]Saudi Aramco – Saudi Arabian Oil Company[:]","[:en]Marmore Company Profiles[:]",,simple,0,,"Company Profiles|Country>Saudi Arabia",,simple
8442,"[:en]Weekly Wrap[:ar]Weekly Wrap[:]",[:en]12-09-2021[:ar]20-06-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8486,"[:en]Weekly Wrap[:ar]Weekly Wrap[:]",[:en]19-09-2021[:ar]20-06-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8495,"[:en]GCC Corporate Earnings – H1 2021[:]","[:en]Capital Markets Research Report[:]",,simple,0,,"Capital Markets>GCC Corporate Earnings|Country>GCC Region",,simple
8510,"[:en]Weekly Wrap[:ar]Weekly Wrap[:]",[:en]26-09-2021[:ar]20-06-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8514,"[:en]ESG in GCC: Practical issues to think about[:]","[:en]Capital Markets Research Report[:]",,simple,0,,"Capital Markets>Equity",,simple
8556,"[:en]Weekly Wrap[:ar]Weekly Wrap[:]",[:en]03-10-2021[:ar]20-06-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8559,"[:en]Saudi Arabia Asset Management Landscape[:]","[:en]Industry Research Report[:]",,simple,0,,"Industry>Asset Management|Country>Saudi Arabia",,simple
8572,"[:en]Global & GCC Capital Markets Review: September 2021[:]","[:en]Monthly Market Review (MMR)[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
8601,"[:en]Weekly Wrap[:ar]Weekly Wrap[:]",[:en]10-10-2021[:ar]20-06-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8633,"[:en]Weekly Wrap[:ar]Weekly Wrap[:]",[:en]17-10-2021[:ar]20-06-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8639,"[:en]Marmore Capital Allocation Efficiency Scores (MCES)[:]","[:en]A Comparative Assessment for Saudi Listed Retail Companies[:]",,simple,0,,"Capital Markets>Equity|Country>Saudi Arabia",,simple
8670,"[:en]Marmore Capital Allocation Efficiency Scores (MCES)[:]","[:en]A Comparative Assessment for Saudi Material Sector Companies[:]",,simple,0,,"Capital Markets>Equity|Country>Saudi Arabia",,simple
8677,"[:en]Weekly Wrap[:ar]Weekly Wrap[:]",[:en]24-10-2021[:ar]20-06-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8694,"[:en]Riyad Bank[:]","[:en]Marmore Company Profiles[:]",,simple,0,,"Company Profiles|Country>Saudi Arabia",,simple
8704,"[:en]Weekly Wrap[:ar]Weekly Wrap[:]",[:en]31-10-2021[:ar]20-06-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8708,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]01-11-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
8710,"[:en]Daily Morning Brief[:ar]Daily Morning Brief[:]",[:en]01-11-2021[:ar]01-07-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8712,"[:en]Saudi Arabian Mining Company (Ma’aden)[:ar]Saudi Arabian Mining Company (Ma’aden)[:]","[:en]Marmore Company Profiles[:ar]Marmore Company Profiles[:]",,simple,0,,"Company Profiles|Country>Saudi Arabia",,simple
8719,"[:en]Daily Morning Brief[:ar]Daily Morning Brief[:]",[:en]02-11-2021[:ar]01-07-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8720,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]02-11-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
8722,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]03-11-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
8724,"[:en]Daily Morning Brief[:ar]Daily Morning Brief[:]",[:en]03-11-2021[:ar]01-07-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8726,"[:en]Global & GCC Capital Markets Review: October 2021[:]","[:en]Monthly Market Review (MMR)[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
8730,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]04-11-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
8736,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]07-11-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
8737,"[:en]Weekly Wrap[:ar]Weekly Wrap[:]",[:en]07-11-2021[:ar]20-06-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8745,"[:en]Qatar Islamic Bank[:]","[:en]Marmore Company Profiles[:]",,simple,0,,"Company Profiles|Country>Qatar",,simple
8748,"[:en]Daily Morning Brief[:ar]Daily Morning Brief[:]",[:en]08-11-2021[:ar]01-07-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8749,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]08-11-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
8752,"[:en]Daily Morning Brief[:ar]Daily Morning Brief[:]",[:en]09-11-2021[:ar]01-07-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8753,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]09-11-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
8775,"[:en]Daily Morning Brief[:ar]Daily Morning Brief[:]",[:en]10-11-2021[:ar]01-07-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8776,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]10-11-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
8784,"[:en]Daily Morning Brief[:ar]Daily Morning Brief[:]",[:en]11-11-2021[:ar]01-07-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8788,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]11-11-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
8806,"[:en]Weekly Wrap[:ar]Weekly Wrap[:]",[:en]14-11-2021[:ar]20-06-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8807,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]14-11-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
8817,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]15-11-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
8818,"[:en]Daily Morning Brief[:ar]Daily Morning Brief[:]",[:en]15-11-2021[:ar]01-07-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8820,"[:en]Emaar Properties[:ar]Emaar Properties[:]","[:en]Marmore Company Profiles[:ar]Marmore Company Profiles[:]",,simple,0,,"Company Profiles|Country>United Arab Emirates",,simple
8824,"[:en]Daily Morning Brief[:ar]Daily Morning Brief[:]",[:en]16-11-2021[:ar]01-07-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8827,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]16-11-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
8834,"[:en]UAE Real Estate Market Outlook H1 2021[:ar]UAE Real Estate Market Outlook H1 2021[:]","[:en]Industry Research Report[:ar]Industry Research Report[:]",,simple,0,,"Industry>Real Estate|Country>United Arab Emirates",,simple
8850,"[:en]Daily Morning Brief[:ar]Daily Morning Brief[:]",[:en]17-11-2021[:ar]01-07-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8851,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]17-11-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
8863,"[:en]Daily Morning Brief[:ar]Daily Morning Brief[:]",[:en]18-11-2021[:ar]01-07-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8864,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]18-11-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
8871,"[:en]UAE Mutual Fund Landscape - Q3, 2021[:ar]UAE Mutual Fund Landscape - Q3, 2021[:]","[:en]Capital Markets Research Report[:ar]Capital Markets Research Report[:]",,simple,0,,"Capital Markets>Capital Markets Update|Country>United Arab Emirates",,simple
8879,"[:en]Weekly Wrap[:ar]Weekly Wrap[:]",[:en]21-11-2021[:ar]20-06-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8880,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]21-11-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
8882,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]22-11-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
8883,"[:en]Daily Morning Brief[:ar]Daily Morning Brief[:]",[:en]22-11-2021[:ar]01-07-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8884,"[:en]Saudi Retail Sector[:]","[:en]Industry Research Report[:]",,simple,0,,"Industry>Retail|Country>Saudi Arabia",,simple
8892,"[:en]Daily Morning Brief[:ar]Daily Morning Brief[:]",[:en]23-11-2021[:ar]01-07-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8893,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]23-11-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
8897,"[:en]Kuwait Mutual Fund Market Landscape[:]","[:en]Capital Markets Research Report[:]",,simple,0,,"Capital Markets>Capital Markets Update|Country>Kuwait",,simple
8902,"[:en]Daily Morning Brief[:ar]Daily Morning Brief[:]",[:en]24-11-2021[:ar]01-07-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8903,"[:en]Industries Qatar (IQ)[:]","[:en]Marmore Company Profiles[:]",,simple,0,,"Company Profiles|Country>Qatar",,simple
8909,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]24-11-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
8910,"[:en]Daily Morning Brief[:ar]Daily Morning Brief[:]",[:en]25-11-2021[:ar]01-07-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8911,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]25-11-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
8918,"[:en]Weekly Wrap[:ar]Weekly Wrap[:]",[:en]28-11-2021[:ar]20-06-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8919,"[:en]Daily Morning Brief[:ar]Daily Morning Brief[:]",[:en]29-11-2021[:ar]01-07-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8920,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]29-11-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
8921,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]28-11-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
8922,"[:en]UAE Retail Sector[:ar]UAE Retail Sector[:]","[:en]Industry Research Report[:ar]Industry Research Report[:]",,simple,0,,"Industry>Retail|Country>United Arab Emirates",,simple
8925,"[:en]Daily Morning Brief[:ar]Daily Morning Brief[:]",[:en]30-11-2021[:ar]01-07-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8927,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]30-11-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
8935,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]01-12-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
8936,"[:en]Daily Morning Brief[:ar]Daily Morning Brief[:]",[:en]01-12-2021[:ar]01-07-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8937,"[:en]Qatar Mutual Fund Market Landscape[:]","[:en]Capital Markets Research Report[:]",,simple,0,,"Capital Markets>Capital Markets Update|Country>Qatar",,simple
8943,"[:en]Daily Morning Brief[:ar]Daily Morning Brief[:]",[:en]02-12-2021[:ar]01-07-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8947,"[:en]Global & GCC Capital Markets Review: November 2021[:ar]Global & GCC Capital Markets Review: November 2021[:]","[:en]Monthly Market Review (MMR)[:ar]Monthly Market Review (MMR)[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
8952,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]05-12-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
8953,"[:en]Weekly Wrap[:ar]Weekly Wrap[:]",[:en]05-12-2021[:ar]20-06-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8959,"[:en]Daily Morning Brief[:ar]Daily Morning Brief[:]",[:en]06-12-2021[:ar]01-07-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8960,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]06-12-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
8970,"[:en]Harnessing Value through Procurement Transformation[:ar]أثر التحول الرقمي في تحسين إجراءات تعاقدات التوريد الحكومية[:]","[:en]Policy Research Report[:ar]Policy Research Report[:]",,simple,0,,"Country>Kuwait|Policy>National Competitiveness and Innovation",,simple
8975,"[:en]أثر التحول الرقمي في تحسين إجراءات تعاقدات التوريد الحكومية[:ar]أثر التحول الرقمي في تحسين إجراءات تعاقدات التوريد الحكومية[:]","[:en]Policy Research Report[:ar]Policy Research Report[:]",,simple,0,,"Country>Kuwait|Policy>National Competitiveness and Innovation",,simple
8995,"[:en]Daily Morning Brief[:ar]Daily Morning Brief[:]",[:en]07-12-2021[:ar]01-07-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8996,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]07-12-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
8998,"[:en]Daily Morning Brief[:ar]Daily Morning Brief[:]",[:en]08-12-2021[:ar]01-07-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8999,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]08-12-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9003,"[:en]Daily Morning Brief[:ar]Daily Morning Brief[:]",[:en]09-12-2021[:ar]01-07-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9004,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]09-12-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9017,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]12-12-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9018,"[:en]Weekly Wrap[:ar]Weekly Wrap[:]",[:en]12-12-2021[:ar]20-06-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9020,"[:en]Daily Morning Brief[:ar]Daily Morning Brief[:]",[:en]13-12-2021[:ar]01-07-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9021,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]13-12-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9043,"[:en]Daily Fixed Income[:ar]Daily Fixed Income[:]",[:en]14-12-2021[:ar]16-06-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9044,"[:en]Daily Morning Brief[:]",[:en]14-12-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9120,"[:en]Global & GCC Capital Markets Review: 2021[:]","[:en]Monthly Market Review (MMR)[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
9122,"[:en]GCC Asset Management – 2022[:]","[:en]Industry Research Report[:]",,simple,0,,"Industry>Asset Management|Country>GCC Region",,simple
9124,"[:en]KSA Real Estate Market Outlook H1 2021[:]","[:en]Industry Research Report[:]",,simple,0,,"Industry>Real Estate|Country>Saudi Arabia",,simple
9126,"[:en]GCC Bonds and Sukuk Market Survey 2021[:]","[:en]Capital Markets Research Report[:]",,simple,0,,"Capital Markets>GCC Bonds and Sukuk Market|Country>GCC Region",,simple
9128,"[:en]What is ESG Ranking & How to interpret them[:]","[:en]Capital Markets Research Report[:]",,simple,0,,"Capital Markets>Equity|Country>GCC Region",,simple
9131,"[:en]Global & GCC Capital Markets Review: February 2022[:]","[:en]Monthly Market Review (MMR)[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
9133,"[:en]Kuwait Equity Market Landscape[:]","[:en]Capital Markets Research Report[:]",,simple,0,,"Capital Markets>Equity|Country>Kuwait",,simple
9169,"[:en]Weekly Wrap[:]",[:en]13-02-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9172,"[:en]Daily Fixed Income[:]",[:en]13-02-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9175,"[:en]Daily Morning Brief[:]",[:en]15-12-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9177,"[:en]Daily Fixed Income[:]",[:en]14-02-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9178,"[:en]Daily Morning Brief[:]",[:en]14-02-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9179,"[:en]Daily Fixed Income[:]",[:en]15-12-2021[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9180,"[:en]Daily Morning Brief[:]",[:en]16-12-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9187,"[:en]Daily Fixed Income[:]",[:en]15-02-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9197,"[:en]Daily Morning Brief[:]",[:en]15-02-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9208,"[:en]Daily Fixed Income[:]",[:en]16-02-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9209,"[:en]Daily Morning Brief[:]",[:en]16-02-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9213,"[:en]Daily Fixed Income[:]",[:en]17-02-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9214,"[:en]Daily Morning Brief[:]",[:en]17-02-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9219,"[:en]Weekly Wrap[:]",[:en]20-02-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9220,"[:en]Daily Fixed Income[:]",[:en]20-02-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9223,"[:en]Daily Fixed Income[:]",[:en]21-02-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9224,"[:en]Daily Morning Brief[:]",[:en]21-02-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9225,"[:en]Kuwait Real Estate Report 2022 Outlook[:]","[:en]Industry Research Report[:]",,simple,0,,"Country>Kuwait|Industry>Real Estate",,simple
9226,"[:en]KSA Real Estate Report 2022 Outlook[:]","[:en]Industry Research Report[:]",,simple,0,,"Industry>Real Estate|Country>Saudi Arabia",,simple
9227,"[:en]UAE Real Estate Report 2022 Outlook[:]","[:en]Industry Research Report[:]",,simple,0,,"Industry>Real Estate|Country>United Arab Emirates",,simple
9241,"[:en]Daily Morning Brief[:]",[:en]22-02-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9242,"[:en]Daily Fixed Income[:]",[:en]22-02-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9253,"[:en]Daily Morning Brief[:]",[:en]23-02-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9254,"[:en]Daily Fixed Income[:]",[:en]23-02-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9260,"[:en]Daily Morning Brief[:]",[:en]24-02-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9261,"[:en]Daily Fixed Income[:]",[:en]24-02-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9265,"[:en]Daily Fixed Income[:]",[:en]07-03-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9266,"[:en]Daily Morning Brief[:]",[:en]07-03-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9267,"[:en]Global & GCC Capital Markets Review: March 2022[:]","[:en]Monthly Market Review (MMR)[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
9270,"[:en]Daily Morning Brief[:]",[:en]02-03-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9271,"[:en]Daily Fixed Income[:]",[:en]02-03-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9272,"[:en]Daily Morning Brief[:]",[:en]03-03-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9273,"[:en]Daily Fixed Income[:]",[:en]03-03-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9275,"[:en]Weekly Wrap[:]",[:en]06-03-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9276,"[:en]Daily Fixed Income[:]",[:en]06-03-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9281,"[:en]Daily Fixed Income[:]",[:en]08-03-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9282,"[:en]Daily Morning Brief[:]",[:en]08-03-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9283,"[:en]Daily Morning Brief[:]",[:en]09-03-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9288,"[:en]Daily Fixed Income[:]",[:en]10-03-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9289,"[:en]Daily Fixed Income[:]",[:en]09-03-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9290,"[:en]Daily Morning Brief[:]",[:en]10-03-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9291,"[:en]Kuwait’s Inflation hits decade high (Bilingual)[:]","[:en]Economy Research Reports[:]",,simple,0,,Economy|Country>Kuwait,,simple
9295,"[:en]Daily Morning Brief[:]",[:en]14-03-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9296,"[:en]Daily Fixed Income[:]",[:en]14-03-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9297,"[:en]Daily Fixed Income[:]",[:en]13-03-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9298,"[:en]Weekly Wrap[:]",[:en]13-03-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9299,"[:en]Daily Morning Brief[:]",[:en]15-03-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9300,"[:en]Daily Fixed Income[:]",[:en]15-03-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9303,"[:en]5 Digital shifts impacting KSA banks[:]","[:en]Industry Research Report[:]",,simple,0,,"Industry>Banking|Country>Saudi Arabia",,simple
9307,"[:en]Daily Morning Brief[:]",[:en]16-03-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9308,"[:en]Daily Fixed Income[:]",[:en]16-03-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9309,"[:en]Daily Morning Brief[:]",[:en]17-03-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9310,"[:en]Daily Fixed Income[:]",[:en]17-03-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9314,"[:en]Daily Fixed Income[:]",[:en]20-03-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9315,"[:en]Weekly Wrap[:]",[:en]20-03-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9316,"[:en]Daily Morning Brief[:]",[:en]21-03-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9317,"[:en]Daily Fixed Income[:]",[:en]21-03-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9318,"[:en]Daily Morning Brief[:]",[:en]22-03-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9319,"[:en]Daily Fixed Income[:]",[:en]22-03-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9324,"[:en]Daily Morning Brief[:]",[:en]23-03-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9325,"[:en]Daily Fixed Income[:]",[:en]23-03-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9326,"[:en]Daily Morning Brief[:]",[:en]24-03-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9327,"[:en]Daily Fixed Income[:]",[:en]24-03-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
